"subject" "activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()"
7 "STANDING" 0.279028603727273 -0.0166880248381818 -0.105547476354545 -0.641419690454545 -0.124033702430909 0.484595697585727 0.945171903454545 -0.139106389118182 -0.1082374126609 -0.983737728909091 0.267300098909091 0.412272200790909 0.0829407927127273 0.0128984610032727 -0.0161263572980909 -0.649753479636364 -0.2213050376 0.359558644901818 -0.0128631787057273 -0.0806866489236364 0.0742257703145455 -0.716245435454545 0.0580535347263636 -0.195616110869091 -0.107513178139327 -0.0430917610231818 -0.0519648337616364 -0.575110508992727 0.201008819572727 -0.377954922700909 0.076667542676 -0.111272806834545 0.076667542676 -0.111272806834545 -0.0987812674381818 -0.0216858736681818 0.0829168876536364 0.0677889005745455 -0.0705830411927273 0.152006269768182 -0.648344512272727 -0.487061422687273 -0.432217579196636 -0.639315277909091 -0.728484847309091 -0.826573425636364 -0.2009710072 -0.646481657427273 -0.911423890272727 -0.669244764 -0.529834041007909 -0.521692021226182 -0.660868949763636 -0.414545454545455 -0.297090909090909 -0.0998760328043909 -0.695738467545455 -0.909802275545455 -0.616990616054545 -0.540110734217273 -0.65121422 -0.748766771818182 -0.511436950718182 -0.757993731727273 -0.0326185316936364 -0.905971796818182 -0.955197768727273 -0.0581832967727273 -0.243891339436364 -0.535198510390909 -0.184410354545455 -0.148177973838182 -0.455694985590909 0.123373377490909 -0.269348726850909 -0.581648866845455 -0.0117348932545455 0.178690336545455 0.0980917185181818
7 "WALKING_DOWNSTAIRS" 0.28030708 -0.0166332372978723 -0.096938308587234 0.0660815600978723 -0.644684261702128 0.436971173617021 0.930623632765957 -0.12987167306383 -0.154935538544681 -0.964875962978723 -0.095465897187234 0.356845218595745 0.0968926184638298 -0.0191061075170213 -0.0160390392510638 0.0285033927287234 -0.417946623512766 0.474111241702128 -0.105409612961702 -0.049717460606383 0.116894769042766 -0.407744096 -0.0236231404670213 -0.164028056302128 -0.0597273512680851 -0.0381904275744681 -0.0789469342553192 -0.510731018297872 0.244751320274468 -0.499420730638298 -0.119512464546809 0.0811383346808511 -0.119512464546809 0.0811383346808511 -0.136476753253192 0.10523810806383 0.156322120425532 0.0416174485659574 -0.208861696382979 0.25191824887234 0.0443428315319149 -0.145302311446808 -0.139216222106383 0.0730110797851064 -0.74468084893617 -0.67594107893617 -0.365650549446809 -0.535845918489362 -0.885853181914894 -0.0305226686191489 -0.316236510319149 -0.296494902765957 -0.00426289144680851 -0.519148936170213 -0.480851063829787 -0.333627288978723 -0.651500392340426 -0.89117283 -0.33930147 -0.21444307293617 -0.299600267680851 -0.432730974446809 -0.33836650806383 -0.64930300787234 -0.219867702034043 -0.822795018297872 -0.918106586382979 0.691786735106383 -0.422021408085106 -0.736644952553192 0.560388654468085 0.150242764889362 -0.151316724734043 0.641708567659575 -0.374803394446808 -0.671866750851064 0.589718095319149 0.17298945106383 0.1316399086
7 "WALKING_UPSTAIRS" 0.248706923078431 -0.0275639005607843 -0.143769688803922 -0.29487297445098 -0.26949377045098 0.354356694254902 0.81874656 -0.240950944117647 -0.403599709607843 -0.932823053333333 0.570946646980392 0.0579248396980392 0.0724649938509804 -0.000812387078431372 -7.4519666666666e-05 -0.415153115882353 -0.0186791399372549 0.341022132745098 -0.138778108029412 -0.00247161973 0.139217071509804 -0.363853236862745 0.166700817490196 0.12307180476902 -0.0856640866647059 -0.0482219105196078 -0.072451747827451 -0.616812659215686 0.142772534430392 -0.241712520835294 -0.0636661955313726 0.175134577692157 -0.0636661955313726 0.175134577692157 -0.288800213019608 0.0506496342 0.220899970754902 -0.0904911639127451 -0.0323605947137255 -0.0318879620588235 -0.336199426470588 -0.381590523137255 -0.317461021372549 -0.279870086215686 -0.864052285490196 -0.761689290980392 -0.432684590196078 -0.619549233137255 -0.96686386254902 -0.454647881960784 -0.53707567 -0.581764526862745 -0.426974025686275 -0.411764705882353 -0.736470588235294 -0.391182549629412 -0.856626600784314 -0.973528701960784 -0.383889342745098 -0.567920266470588 -0.408150266666667 -0.368636961470588 -0.820366854529412 -0.935091276078431 -0.329345936647059 -0.776641143529412 -0.980486949803922 0.356991520980392 -0.260040341627451 -0.606853781176471 0.180399399823529 -0.14471724507451 -0.478397483784314 0.404951169411765 -0.156073455817059 -0.516367672058824 0.256346961960784 0.248699244117647 0.312061603254902
8 "LAYING" 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.94304121537037 -0.362212125790741 -0.415233477035185 -0.405930036111111 0.589922434814815 0.719831539259259 -0.918873192333333 -0.759515483333333 -0.832324902592593 0.0878326902592593 0.0233299159137037 -0.0169218791344444 -0.973253042222222 0.149155145948148 0.0907017957344445 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.965204017592593 0.229609713888889 -0.0103756182592593 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.969924077407407 0.0411890605259259 -0.135800289307778 0.110511034166667 -0.08719925075 0.110511034166667 -0.08719925075 -0.114333808618519 -0.0982252511592593 0.111924809074074 -0.0419243238611111 0.0140915983781481 -0.137744770997407 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.940125298333333 -0.88518518512963 -0.880341880074074 -0.307248374366667 -0.984383083888889 -0.997362340925926 -0.973110596111111 -0.975877437407407 -0.962111136666667 -0.975959911481481 -0.311851851851852 -0.191111111111111 0.164984298959259 -0.995705063703704 -0.998547701296296 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.967846360740741 -0.967741935555556 -0.7522349935 -0.105590903972222 -0.997997054259259 -0.999598940555556 -0.755747395111111 -0.164138738975926 -0.41579687962963 -0.876976468462963 -0.567137468944444 -0.821062733111111 -0.555073043940741 -0.145797785259259 -0.430142473203704 -0.787369715833333 -0.400681373333333 -0.601885211481481
8 "SITTING" 0.267491472934783 -0.00672550621304348 -0.104461049130435 -0.979026152391304 -0.30707900281087 0.224114402134783 0.832453878043478 0.240095117065217 0.263895185521739 -0.966757967173913 -0.643651695521739 0.534318769723913 0.0786713761086957 -0.00657516306713044 -0.0106808920069565 -0.985188753695652 0.199341187167391 0.00523427558076087 -0.0547396987173913 -0.0955089236521739 0.0716048809782609 -0.984524052826087 0.220974414782609 -0.332201736 -0.0923150250434783 -0.0402673770652174 -0.0445732240217391 -0.993264647391304 0.0165306433826087 -0.10162901923913 0.152781689847826 -0.154947437136957 0.152781689847826 -0.154947437136957 -0.0755832993695652 -0.0436900710643478 0.00294078463695652 0.0941510273630435 -0.0849286788673913 -0.164698997391304 -0.981142909782609 -0.94421971826087 -0.959436275869565 -0.978256730652174 -0.927536231304348 -0.949832775869565 -0.164187373097826 -0.989795048913043 -0.999230690434783 -0.984977270652174 -0.980221104565217 -0.982995311086956 -0.986913610652174 -0.348695652173913 -0.251304347826087 0.227828617 -0.999468170652174 -0.999683949565217 -0.982200309782609 -0.97658989 -0.961798676956522 -0.985339301521739 -0.945301542608696 -0.929535232391304 0.116741556823913 -0.998157984130435 -0.999552006521739 -0.816421810884783 -0.269247147043478 -0.528484818543478 -0.943147149347826 -0.44008060223913 -0.722714043130435 -0.628886863826087 -0.0623236916086956 -0.365819357521739 -0.874203455 -0.0866948140826087 -0.169509303978261
8 "STANDING" 0.277298785588235 -0.0166238148636275 -0.106650099894118 -0.605187332432353 -0.0644170718843137 0.242187531490196 0.936924710196078 -0.150056511532941 -0.139505618707618 -0.981601668039216 0.0872121269745098 0.24781747759902 0.0730047019607843 0.00147234437088235 0.00138843547490196 -0.645429349460784 0.120585898641176 0.170702872766667 -0.000566717516470588 -0.0599082467478431 0.0577015585480392 -0.608858303872549 -0.256951064418627 -0.113793452961765 -0.115700566757843 -0.0405044906039216 -0.0499283573745098 -0.63545998677451 -0.0676320849607843 -0.067370698095098 0.116456760071569 -0.163374433163725 0.116456760071569 -0.163374433163725 -0.0364671592705882 -0.220176210618627 0.0350318017803922 0.00666142674901961 -0.027685722804902 -0.213679791444118 -0.639593579705882 -0.353798985490196 -0.615431951666667 -0.593514624560784 -0.635947713166667 -0.83710407095098 -0.167005832133333 -0.80253044245098 -0.942043434215686 -0.670050166764706 -0.479301928062745 -0.688694166862745 -0.652077192 -0.428235294117647 -0.345882352941176 -0.0212658144656863 -0.84417172754902 -0.947583562156863 -0.561388314929412 -0.637129230705882 -0.578989887401961 -0.625989707382353 -0.81214421245098 -0.772143341186274 -0.164496776986275 -0.785497372156863 -0.978097255686274 -0.151656780008824 -0.413967566186275 -0.673334822284314 -0.28124978745098 -0.458184292421569 -0.764260374372549 -0.0487000255882353 -0.202339277934314 -0.509407070268627 -0.232062898156863 0.186202377745098 0.120328312745098
8 "WALKING_DOWNSTAIRS" 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.0241393473736842 -0.305593056121053 0.139198542178947 0.914023498421053 -0.187610243421053 -0.141817934963684 -0.945766561578947 0.0204442385263158 -0.103306969952632 0.118938088342105 -0.0380193846210526 -0.0394356157631579 0.250143724521053 -0.415856227368421 -0.0104686364763158 -0.121189625973684 -0.0500760173342105 0.114143855152368 -0.258430885531579 -0.136882530442105 -0.109945660142105 -0.0349283489710526 -0.0534969692794737 -0.0867903297078947 -0.267887897328947 -0.103863205013158 -0.262498837060526 0.0409143773289474 -0.0744066138947368 0.0409143773289474 -0.0744066138947368 -0.201254608613158 0.135326652060526 0.236160878947368 -0.163516342036842 -0.233652304623684 0.0264807258868421 0.136590199860526 0.388412779763158 0.159589756534211 -0.0260463260078947 -0.656140350710526 -0.623481781842105 -0.200757851 -0.385717265407895 -0.643506805526316 0.214841402815789 0.220639687868421 0.0586096890447368 0.172658982065789 -0.368421052631579 -0.18 -0.170997897197368 -0.314356469281579 -0.669188829210526 -0.130740445236842 0.116090879026316 0.0277498065176316 -0.302735102631579 -0.560271645263158 -0.773139745789474 -0.177172958760526 -0.631455823421053 -0.825791006315789 0.778185889473684 -0.610261661842105 -0.847143373947368 0.683255956578947 -0.246028190815789 -0.5849580345 0.760811171842105 -0.513430051289474 -0.775656798947368 0.675755594473684 0.213262025526316 0.123085450154737
8 "WALKING_UPSTAIRS" 0.258880152048781 -0.0282415136341463 -0.11512211995122 -0.171712174634146 -0.185983872390244 0.0607712872804878 0.860368718780488 -0.291341491707317 -0.192306960631707 -0.926673287804878 0.312797472365854 0.0361241692439024 0.0813816809395122 0.014120592097561 -0.0674583919268293 -0.186618895268293 0.0894616410536585 0.333008865609756 0.19270447595122 -0.204205356087805 -0.0724546025804878 -0.367428367219512 -0.351912818804878 0.337222485170732 -0.15544567414878 -0.027919577097561 -0.0534090382439024 -0.40507069195122 -0.072917508804878 -0.168401559609756 0.0221200404878049 -0.0355258931585366 0.0221200404878049 -0.0355258931585366 -0.163605263890244 -0.109103119353659 -0.0996045657195122 0.121521785397561 -0.11821011395122 -0.139604081414634 -0.166411065387805 0.263431399878049 -0.0729496941121951 -0.175284990170732 -0.822764225365854 -0.810506564390244 -0.290117827804878 -0.358110416097561 -0.905434094390244 -0.200277249165854 -0.0257952590634146 -0.386655803658537 -0.24733661795122 -0.437073170731707 -0.562926829268293 -0.115989564712683 -0.756775624390244 -0.912262253658537 -0.240260761682927 -0.113162144460976 0.16597418695122 -0.409955580780488 -0.844217149512195 -0.912531538292683 -0.221044979219512 -0.055435175 -0.889712524878049 0.563303533414634 -0.519284040536585 -0.782479516341463 0.431014097560976 -0.593701504390244 -0.864175517804878 0.622725458292683 -0.294064107463415 -0.628119494756098 0.479609787804878 0.285922798780488 0.160697390356098
9 "LAYING" 0.2591955368 -0.020526821662 -0.10754972144 -0.94233309 -0.393128866154 0.17478719393 -0.5802528348 -0.1191541962 0.9578730416 -0.9218210626 -0.43594731936 0.333730747512 0.08807344764 0.011561732718 -0.0070536778584 -0.9647404702 0.002637530034 -0.104510308384 -0.013632036148 -0.15890291983 0.101275010682 -0.9422465098 0.1067547568426 -0.019368605526 -0.10384667982 -0.027552256948 -0.0569490475 -0.945329035 0.2676263788932 0.05233717034 0.053912321748 -0.03475627097 0.053912321748 -0.03475627097 -0.058854108738 -0.17310916842 0.112050072712 -0.102307685452 0.04573994019 -0.24291405214 -0.946865494 -0.9343665984 -0.9459190006 -0.9409810272 -0.9360000002 -0.47846153814 -0.4459627774628 -0.9955539652 -0.999015566 -0.964304065 -0.9640828062 -0.955909215 -0.9686013042 -0.5016 -0.3608 -0.08503093738 -0.9966696298 -0.9990531826 -0.930297921 -0.9345796594 -0.9598150092 -0.9463891504 -0.85419354744 -0.7875862072 -0.23069917904112 -0.9986422042 -0.999783319 -0.6151604708 -0.17939220078 -0.47607278294 -0.8231685518 -0.31842098436 -0.621387831818 -0.319590341238 -0.176680079212 -0.5052705871016 -0.60612714986 0.1707890725 -0.873649367
9 "SITTING" 0.24832674354 -0.02701677698 -0.07537846886 -0.9572277914 -0.32332389714 -0.100636305321 0.9163245106 -0.0414258228938 0.085263099144 -0.9552804062 -0.3191470646 -0.09185080816 0.077005006374 0.009817397262 -0.008674672651 -0.9645358564 -0.01583286672 -0.0872141293 -0.042328876778 -0.04142711812 0.0807919285908 -0.9590200492 0.06841718084 0.03892704132 -0.0930708106 -0.046663441472 -0.052841489994 -0.9645323452 0.165923981974 0.018818416532 0.0077127233 0.0562231956 0.0077127233 0.0562231956 -0.028951949854 -0.124840094398 0.066523233034 0.0062099363658 -0.039493873498 -0.198698909014 -0.959413594 -0.911683219 -0.8922013438 -0.956903459 -0.862666667 -0.9276923076 -0.109383841734 -0.9474201612 -0.9976781268 -0.9655962396 -0.9580073906 -0.9575269752 -0.9666604036 -0.488 -0.4424 0.02039798558 -0.9969775656 -0.9991917092 -0.950315237 -0.9396930078 -0.940312313 -0.9618360162 -0.8967741925 -0.8882758628 -0.128144114548 -0.992022635 -0.9994898884 -0.59792468598 -0.27602884536 -0.58487678432 -0.8229904436 -0.3146482975 -0.63044777698 -0.43814636074 -0.097317931332 -0.4164685885 -0.69690340186 0.1131528324 -0.041913115972
9 "STANDING" 0.280269075979381 -0.0189967581832887 -0.10360855985567 -0.580440635257732 -0.115610962275258 -0.0263702796391753 0.956254079793814 -0.0216685441518557 -0.0578646612389691 -0.98474417371134 0.118406479927835 -0.0487756704845361 0.0730185778092784 0.0174420599421649 4.2693580515463e-05 -0.560814019835052 0.253923866195361 -0.10091601317134 -0.0568733633873196 -0.0617481486445361 0.1058823768 -0.682990514329897 -0.0840751391041237 0.0949342244917526 -0.0878686388783505 -0.038547133042268 -0.06066555174 -0.722814352474227 0.172073073195876 0.120661500329897 0.0492148667670103 -0.0811625418195876 0.0492148667670103 -0.0811625418195876 -0.00638592352587629 -0.0815720719597938 0.200994903036082 -0.159708055064433 -0.0307114472640619 -0.158234536128351 -0.608760841752577 -0.576468664639175 -0.571317885041237 -0.570392835113402 -0.661168385051546 -0.793814431649485 -0.215617102181443 -0.754510613917526 -0.958190863608247 -0.619081654226804 -0.643699344226804 -0.662855245051546 -0.541849698319484 -0.465979381443299 -0.496907216494845 -0.213699425731959 -0.841956249175258 -0.958349476701031 -0.631082556494845 -0.677033487835052 -0.565562224237113 -0.701013098969072 -0.677419353876289 -0.711340207731959 -0.210938930494845 -0.853364847525773 -0.973627875154639 -0.089746598 -0.424067279381443 -0.69451915657732 -0.273976079649485 -0.0428389821814433 -0.319061543642268 0.0755255683298969 -0.319377157866186 -0.629493261701031 -0.141430760175258 0.098655371742268 0.0628302320198144
9 "WALKING_DOWNSTAIRS" 0.295923445 -0.0203994269075476 -0.0910278793952381 0.213392270547619 -0.683131650714286 -0.00103673464285714 0.938417773333333 -0.0352304645104762 -0.082276174942619 -0.952141220714286 0.0460311244333333 0.211249326452381 0.130193043809524 -0.0206865965952381 0.00262568854761905 0.017623342197619 -0.249809294785714 -0.146625991952381 -0.0916383011071429 -0.0712598843142857 0.116804400690476 -0.396429197952381 0.092425416047619 0.111816406047619 -0.094591202447619 -0.0597608334619048 -0.0678080598785714 -0.509669314047619 0.153305639785714 0.17796755202381 0.167545842642857 -0.163449938385714 0.167545842642857 -0.163449938385714 0.120809184883333 -0.133525867835714 0.0482290971190476 -0.0302257720142857 -0.093839397252381 -0.0722065338785714 0.103128506197619 -0.183120455428571 -0.103705822657857 0.250488758869048 -0.71746031547619 -0.732600730952381 -0.440633905714286 -0.464517494357143 -0.891498631904762 -0.0645354342404762 -0.313643041809524 -0.293677789595238 0.00938224337142857 -0.42 -0.555238095238095 -0.43402213 -0.652107006904762 -0.884793765952381 -0.325042890904762 -0.312512195452381 -0.250686586719048 -0.423558773952381 -0.42703533097619 -0.579638755238095 -0.165224231566667 -0.737309525 -0.95732146047619 0.660510125952381 -0.414211202904762 -0.735296219285714 0.510854988809524 0.145447920242857 -0.155145848571429 0.619725016666667 -0.437528278571429 -0.732193125 0.457713326904762 0.1080891515 0.0810164383095238
9 "WALKING_UPSTAIRS" 0.262436475714286 -0.0195101099975714 -0.125219003959184 -0.36144437755102 -0.0157479345734694 0.102077829702041 0.902647777755102 -0.0377947824285714 -0.266009866857143 -0.954383557142857 0.510902366142857 0.182263375940816 0.0692266245755102 0.00126612218367347 0.00766046602367347 -0.335291644693878 0.448762643942857 -0.150372255557143 -0.16396719 -0.0412587909579592 0.14569462592449 -0.343976630734694 0.21598337462449 -0.0076405836244898 -0.0684689593355102 -0.0302797452408163 -0.0236327911183673 -0.660419534285714 0.067377749344898 0.233974790832653 -0.00687601737959184 -0.057498012077551 -0.00687601737959184 -0.057498012077551 -0.0372099245530612 -0.181009621142857 -0.0329338440530612 -0.0401468311991837 0.0404447861061224 -0.331805496069388 -0.342735952653061 -0.405022798163265 -0.384710423408163 -0.369815777346939 -0.931972786122449 -0.810047094897959 -0.341219678720408 -0.699674010816327 -0.96554839122449 -0.402044750408163 -0.608498592040816 -0.615125710612245 -0.327421989591837 -0.568979591836735 -0.637551020408163 -0.427211088244898 -0.889380566122449 -0.97254183755102 -0.313941631326531 -0.499159202857143 -0.327698671183673 -0.361626377102041 -0.848584592857143 -0.936664318367347 -0.284881768510204 -0.617232705510204 -0.985946741632653 0.411015871134694 -0.485569017489796 -0.761357658163265 0.217693515469388 -0.254025189632653 -0.592811698081633 0.393148833469388 -0.281019388938775 -0.621321914157143 0.171969528802041 0.109375558383673 0.212332932142857
10 "LAYING" 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.968283685 -0.130919068544828 0.198550505132759 -0.453069737586207 -0.139297681034483 -0.031121624137931 -0.954531941896552 -0.335230738517241 0.267568776551724 0.073815064487931 0.015698997097069 0.00716689586275862 -0.978007466724138 0.160818095720172 0.0537799832775862 -0.019555937162069 -0.0770325657265517 0.104720478344828 -0.961713199827586 -0.0492621813551724 0.349684613027586 -0.100308254413793 -0.0388797920413793 -0.0590744912758621 -0.965900578103448 -0.00311887841992534 0.229910128396552 0.2207255631 -0.234737669836724 0.2207255631 -0.234737669836724 0.0121403244224138 -0.161957723810345 0.116325031744828 -0.124708365267241 -0.281408750598276 -0.042370714 -0.96918420862069 -0.954341849137931 -0.964300845172414 -0.96796803862069 -0.667816092068966 -0.761273209551724 -0.14052022862069 -0.992501823793103 -0.998379302413793 -0.979014668793104 -0.968039173793103 -0.972592212931034 -0.978904364137931 -0.268965517241379 -0.169655172413793 0.0485572099491379 -0.998385808793103 -0.999083019482759 -0.953793912068965 -0.954670034482759 -0.969755777241379 -0.96454456637931 -0.317018910310345 -0.722948869827586 0.0707575751344828 -0.998192375 -0.999603570689655 -0.794412388091379 -0.39113748 -0.630092490844828 -0.901184604655172 -0.431499640827586 -0.746607867810345 -0.493981905189655 -0.425214986484483 -0.689278438827586 -0.645809858224138 0.213834852672414 0.105926376896552
10 "SITTING" 0.270612056481481 -0.015042681852037 -0.104253238796296 -0.982901825925926 -0.166637015509259 -0.0659910681962963 0.791887198148148 -0.041260775 0.20253457287037 -0.973128354074074 -0.0799920948407407 -0.0573292534518519 0.0775372505185185 0.00897875458703704 -0.00499566427666667 -0.988946414074074 0.143572834775926 -0.12825041202037 -0.0432432176851852 -0.0679993598888889 0.0745958869444444 -0.988873097222222 -0.098580874087037 0.0371799255351852 -0.0931555026481481 -0.0411216540925926 -0.048941191502963 -0.992326657222222 -0.076114994912963 -0.000211548755555554 0.229528370462963 -0.226193472962963 0.229528370462963 -0.226193472962963 -0.0518382467966667 -0.0833584458592593 0.155575480805556 -0.081258029162963 -0.00136482865185185 -0.242498425535185 -0.984943144259259 -0.9404502 -0.97464465462963 -0.982242427777778 -0.974074073888889 -0.8190883195 -0.0826140728898148 -0.997057625740741 -0.999570224259259 -0.989365013888889 -0.980962856111111 -0.986056767777778 -0.989550917407407 -0.271851851851852 -0.121481481481481 0.193449216333333 -0.999627286851852 -0.999750758333333 -0.986477363333333 -0.986179215555556 -0.96539546962963 -0.989712360740741 -0.814814814444444 -0.978288633333333 0.214105020574074 -0.997786263148148 -0.99962647 -0.845923054555556 -0.41429850197037 -0.64065644037037 -0.965310417222222 -0.530006243425926 -0.780025093203704 -0.745384635 -0.106065895672222 -0.383318637222222 -0.925342854814815 0.108799259925926 -0.121936849888889
10 "STANDING" 0.277701435979381 -0.0163507883309278 -0.108561524082474 -0.541457413639175 -0.0751530755036083 -0.0447770398969072 0.958971860824742 -0.0653803982268041 0.0457513093804124 -0.982066811546392 -0.173291023654639 0.0313414892989691 0.0836098299608247 0.00762892200649484 -0.0111074431902062 -0.465940803608247 -0.0425775484092783 -0.0894313529731959 -0.00694449132701031 -0.0845523329271443 0.100748000465464 -0.648126523092784 0.0612933207381443 -0.0533539878536083 -0.114564696118557 -0.0452246969350515 -0.0598969972154639 -0.631108757319588 -0.232272712930928 -0.0362404167463918 0.191806837085567 -0.173160165540093 0.191806837085567 -0.173160165540093 -0.0168712378783505 0.0568059184043536 0.0474019689959794 0.0229106796927835 0.0681410769051546 -0.173979413649485 -0.502437751525773 -0.389679707913402 -0.658532671958763 -0.558630836938144 -0.787628864329897 -0.934179220927835 -0.0716993192515464 -0.901146696804124 -0.939346603092784 -0.496059237173196 -0.410497791369794 -0.694553747525773 -0.482618358718247 -0.328659793814433 -0.239175257731959 -0.027233636214433 -0.920728706185567 -0.939915260515464 -0.570986500515464 -0.624230165670103 -0.490643131378351 -0.673294628041237 -0.714000666907217 -0.836473515670103 -0.178836044489691 -0.816165756907216 -0.943177206185567 0.00035600206185567 -0.446313102745361 -0.729771688453608 -0.0955345764948454 -0.242450460316763 -0.609810435865979 0.131411196756701 -0.396371343627835 -0.71273246142268 -0.070340768 0.128161144534021 -0.0102200129927835
10 "WALKING_DOWNSTAIRS" 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.295733547631579 0.0563234309473684 -0.0941661335 0.939807421052632 -0.0646160768947368 0.0418715409263158 -0.939267613157895 -0.3518677525 -0.0216573754473684 0.100959387447368 0.0107824902368421 0.000152617173684209 0.223275806105263 -0.0797472156052632 -0.143346476410526 -0.124839594289474 -0.106742538831579 0.0724433685578947 -0.304745377026316 -0.0919562765526316 -0.0200715389973684 -0.0643764005526316 -0.0489378053157895 -0.0720413112078947 -0.416986139210526 -0.2154947945 0.0630922155263158 0.0235438078421053 0.0129445237444737 0.0235438078421053 0.0129445237444737 -0.128290758789474 0.103247672868421 0.371101783247368 -0.321840354591053 -0.0245839330789474 -0.185044181868421 0.215665273157895 0.00904660360263158 -0.157728357742105 0.324957743157895 -0.60350877 -0.827935224736842 -0.321679050052632 -0.689653069736842 -0.759061590263158 0.181419131002632 -0.119504295573684 -0.240679035428947 0.156912678626316 -0.553684210526316 -0.0821052631578947 -0.236779781631579 -0.746631602368421 -0.762503575263158 -0.214350280079211 -0.272495710342105 0.0391366814342105 -0.339514358157895 -0.648556877105263 -0.705989109473684 -0.177215651634211 -0.533852553421053 -0.842944755789474 0.719852957368421 -0.355337650128947 -0.644518287105263 0.609934576842105 -0.0821680753421053 -0.391226715578947 0.614784651052632 -0.478345071342105 -0.759637024210526 0.459355257894737 0.128310641026316 -0.00811530789386842
